,0
0,0.003
1,0.003
2,0.003
3,0.003
4,0.003
5,0.003
6,0.003
7,0.003
8,0.003
9,0.003
10,0.003
11,0.003
12,0.003
13,0.003
14,0.003
15,0.003
16,0.003
17,200.002
18,200.002
19,200.002
20,205.001
21,205.001
22,205.001
23,205.001
24,205.001
25,205.001
26,205.001
27,10.001000000000001
28,10.001000000000001
29,10.001000000000001
30,10.001000000000001
31,10.001000000000001
32,10.001000000000001
33,10.001000000000001
34,10.001000000000001
35,10.001000000000001
36,10.001000000000001
37,10.001000000000001
38,10.001000000000001
39,10.001000000000001
40,205.001
41,205.001
42,205.001
43,205.001
44,205.001
45,205.001
46,205.001
47,400.001
48,400.001
49,400.001
50,205.001
51,205.001
52,205.001
53,205.001
54,205.001
55,205.001
56,205.001
57,10.001000000000001
58,10.001000000000001
59,10.001000000000001
60,10.001000000000001
61,10.001000000000001
62,10.001000000000001
63,10.001000000000001
64,5.002000000000001
65,5.002000000000001
66,5.002000000000001
67,5.002000000000001
68,5.002000000000001
69,5.002000000000001
70,200.002
71,200.002
72,200.002
73,200.002
74,400.001
75,400.001
76,400.002
77,400.002
78,200.00300000000001
79,200.00300000000001
80,200.00300000000001
81,200.00300000000001
82,200.00300000000001
83,200.00300000000001
84,5.003
85,5.003
86,5.003
87,5.003
88,5.003
89,5.003
90,5.003
91,5.003
92,5.003
93,5.003
94,5.0040000000000004
95,5.0040000000000004
96,5.0040000000000004
97,5.0040000000000004
98,5.0040000000000004
99,5.0040000000000004
100,10.003
101,10.003
102,10.003
103,10.003
104,5.004
105,205.00300000000001
106,205.00300000000001
107,205.00300000000001
108,205.00300000000001
109,205.00400000000002
110,205.00400000000002
111,205.00400000000002
112,205.00400000000002
113,205.00400000000002
114,205.00400000000002
115,10.004
116,10.004
117,10.004
118,10.004
119,10.004
120,205.00400000000002
121,205.00400000000002
122,205.00400000000002
123,205.00400000000002
124,205.00400000000002
125,205.00400000000002
126,205.00400000000002
127,205.00400000000002
128,205.00400000000002
129,205.00400000000002
130,10.004
131,10.004
132,10.004
133,10.004
134,10.004
135,205.00400000000002
136,205.00400000000002
137,205.00400000000002
138,219.00300000000001
139,219.00300000000001
140,219.00300000000001
141,219.00300000000001
142,219.00300000000001
143,219.00300000000001
144,229.002
145,39.001
146,34.001999999999995
147,34.001999999999995
148,29.002999999999997
149,29.002999999999997
150,29.002999999999997
151,29.002999999999997
152,29.002999999999997
153,29.002999999999997
154,29.002999999999997
155,29.002999999999997
156,29.002999999999997
157,29.002999999999997
158,29.002999999999997
159,29.002999999999997
160,29.002999999999997
161,29.002999999999997
162,29.002999999999997
163,29.002999999999997
164,229.002
165,424.002
166,424.002
167,424.002
168,424.002
169,424.002
170,424.002
171,424.002
172,424.002
173,424.002
174,229.002
175,34.001999999999995
176,34.001999999999995
177,34.001999999999995
178,29.003
179,29.003
180,29.003
181,29.003
182,29.003
183,29.003
184,29.003
185,229.002
186,229.002
187,229.002
188,229.002
189,229.002
190,229.002
191,229.002
192,229.002
193,229.002
194,424.002
195,424.002
196,424.002
197,424.002
198,424.002
199,424.002
200,229.002
201,229.002
202,229.002
203,229.002
204,34.001999999999995
205,34.001999999999995
206,34.001999999999995
207,34.001999999999995
208,34.001999999999995
209,29.002999999999997
210,29.002999999999997
211,29.002999999999997
212,29.002999999999997
213,29.002999999999997
214,29.002999999999997
215,224.00300000000001
216,424.002
217,424.002
218,424.002
219,424.002
220,424.002
221,424.002
222,424.002
223,424.002
224,424.002
225,424.002
226,229.002
227,229.002
228,229.002
229,229.002
230,34.001999999999995
231,34.001999999999995
232,34.001999999999995
233,34.001999999999995
234,34.001999999999995
235,34.001999999999995
236,34.001999999999995
237,34.001999999999995
238,34.001999999999995
239,34.001999999999995
240,34.001999999999995
241,34.001999999999995
242,34.001999999999995
243,34.001999999999995
244,34.001999999999995
245,229.002
246,424.002
247,424.002
248,424.002
249,424.002
250,424.002
251,424.002
252,424.002
253,424.002
254,424.002
255,424.002
256,229.002
257,229.002
258,229.002
259,229.002
260,34.001999999999995
261,34.001999999999995
262,34.001999999999995
263,34.001999999999995
264,34.001999999999995
265,34.001999999999995
266,34.001999999999995
267,34.001999999999995
268,34.001999999999995
269,34.001999999999995
270,34.001999999999995
271,34.001999999999995
272,34.001999999999995
273,34.001999999999995
274,24.002999999999997
275,219.00300000000001
276,414.00300000000004
277,214.004
278,214.004
279,219.00300000000001
280,219.00300000000001
281,219.00300000000001
282,219.00300000000001
283,219.00300000000001
284,219.00300000000001
285,219.00300000000001
286,219.00300000000001
287,219.00300000000001
288,219.00300000000001
289,219.00300000000001
290,24.002999999999997
291,24.002999999999997
292,24.002999999999997
293,24.002999999999997
294,219.00300000000001
295,219.00300000000001
296,219.00300000000001
297,219.00300000000001
298,219.00300000000001
299,219.00300000000001
300,219.00300000000001
301,219.00300000000001
302,219.00300000000001
303,219.00300000000001
304,219.00300000000001
305,414.00300000000004
306,400.004
307,400.004
308,400.004
309,205.00400000000002
310,205.00400000000002
311,205.00400000000002
312,205.00400000000002
313,205.00400000000002
314,205.00400000000002
315,205.00400000000002
316,205.00400000000002
317,205.00400000000002
318,205.00400000000002
319,205.00400000000002
320,10.004
321,10.004
322,10.004
323,10.004
324,205.00400000000002
325,205.00400000000002
326,205.00400000000002
327,205.00400000000002
328,205.00400000000002
329,205.00400000000002
330,205.00400000000002
331,205.00400000000002
332,205.00400000000002
333,205.00400000000002
334,205.00400000000002
335,400.004
336,400.004
337,400.004
338,400.004
339,205.00400000000002
340,205.00400000000002
341,205.00400000000002
342,205.00400000000002
343,205.00400000000002
344,205.00400000000002
345,205.00400000000002
346,205.00400000000002
347,205.00400000000002
348,205.00400000000002
349,205.00400000000002
350,10.004
351,5.005
352,5.005
353,10.004
354,10.004
355,10.004
356,10.004
357,10.004
358,10.004
359,10.004
360,10.004
361,10.004
362,10.004
363,10.004
364,10.004
365,205.00400000000002
366,205.00400000000002
367,205.00400000000002
368,400.004
369,400.004
370,400.004
371,400.004
372,400.004
373,400.004
374,400.004
375,400.004
376,400.004
377,400.005
378,400.005
379,400.005
380,205.005
381,200.00599999999997
382,200.00599999999997
383,5.006
384,5.006
385,5.006
386,5.006
387,5.006
388,5.006
389,5.006
390,205.005
391,205.005
392,205.005
393,205.005
394,205.005
395,205.005
396,205.005
397,205.005
398,400.005
399,400.005
400,400.005
401,400.005
402,400.005
403,414.004
404,414.004
